11/11/2021 19:35:05.999;11/11/2021 19:35:06.999;11/11/2021 19:35:07.999;11/11/2021 19:35:08.999;11/11/2021 19:35:09.999
-1.393296;-1.390817;-1.390803;-1.390792;-1.390735
-1.390845;-1.388471;-1.388484;-1.388465;-1.388383
-1.388406;-1.386031;-1.386086;-1.386025;-1.385938
-1.386062;-1.383387;-1.383458;-1.383404;-1.383258
-1.383408;-1.380708;-1.380810;-1.380738;-1.380590
-1.380745;-1.378036;-1.378109;-1.377990;-1.377943
-1.377964;-1.375526;-1.375573;-1.375484;-1.375370
-1.375265;-1.372863;-1.372858;-1.372828;-1.372768
-1.372631;-1.370074;-1.370072;-1.370039;-1.369983
-1.369821;-1.367258;-1.367283;-1.367249;-1.367190
-1.367024;-1.364454;-1.364337;-1.364349;-1.364326
-1.364080;-1.361711;-1.361543;-1.361578;-1.361557
-1.361225;-1.358821;-1.358589;-1.358657;-1.358596
-1.358384;-1.355680;-1.355464;-1.355476;-1.355428
-1.355314;-1.352446;-1.352181;-1.352243;-1.352229
-1.352109;-1.349096;-1.348834;-1.348888;-1.348850
-1.348815;-1.345894;-1.345607;-1.345671;-1.345668
-1.345558;-1.342514;-1.342241;-1.342298;-1.342310
-1.342285;-1.338954;-1.338722;-1.338748;-1.338736
-1.338841;-1.335366;-1.335131;-1.335157;-1.335245
-1.335278;-1.331786;-1.331534;-1.331555;-1.331633
-1.331667;-1.328304;-1.328123;-1.328131;-1.328177
-1.328171;-1.324757;-1.324556;-1.324612;-1.324611
-1.324693;-1.321058;-1.320899;-1.320899;-1.320896
-1.321039;-1.317319;-1.317168;-1.317159;-1.317118
-1.317264;-1.313577;-1.313400;-1.313403;-1.313289
-1.313475;-1.309944;-1.309798;-1.309781;-1.309704
-1.309774;-1.306170;-1.306137;-1.306075;-1.305945
-1.306109;-1.302216;-1.302199;-1.302128;-1.302080
-1.302251;-1.298267;-1.298269;-1.298171;-1.298137
-1.298282;-1.294242;-1.294291;-1.294180;-1.294178
-1.294265;-1.290318;-1.290371;-1.290294;-1.290368
-1.290317;-1.286309;-1.286410;-1.286304;-1.286408
-1.286434;-1.282046;-1.282195;-1.282130;-1.282325
-1.282287;-1.277798;-1.277944;-1.277893;-1.278112
-1.278048;-1.273524;-1.273638;-1.273611;-1.273881
-1.273776;-1.269375;-1.269521;-1.269479;-1.269790
-1.269531;-1.265116;-1.265258;-1.265196;-1.265572
-1.265363;-1.260655;-1.260816;-1.260726;-1.261178
-1.260931;-1.256205;-1.256334;-1.256251;-1.256651
-1.256412;-1.251673;-1.251822;-1.251737;-1.252108
-1.251832;-1.247274;-1.247455;-1.247293;-1.247666
-1.247289;-1.242803;-1.242979;-1.242732;-1.243143
-1.242820;-1.238114;-1.238278;-1.238029;-1.238437
-1.238109;-1.233411;-1.233513;-1.233329;-1.233610
-1.233281;-1.228631;-1.228682;-1.228541;-1.228776
-1.228458;-1.224025;-1.224030;-1.223927;-1.224093
-1.223720;-1.219265;-1.219238;-1.219227;-1.219330
-1.219056;-1.214350;-1.214226;-1.214304;-1.214333
-1.214139;-1.209387;-1.209229;-1.209408;-1.209372
-1.209199;-1.204312;-1.204184;-1.204480;-1.204326
-1.204205;-1.199520;-1.199322;-1.199608;-1.199454
-1.199268;-1.194533;-1.194328;-1.194649;-1.194479
-1.194419;-1.189415;-1.189127;-1.189475;-1.189313
-1.189287;-1.184174;-1.183951;-1.184273;-1.184102
-1.184102;-1.178945;-1.178691;-1.178973;-1.178778
-1.178817;-1.173847;-1.173632;-1.173849;-1.173692
-1.173593;-1.168621;-1.168404;-1.168588;-1.168461
-1.168420;-1.163226;-1.162976;-1.163105;-1.163015
-1.162986;-1.157761;-1.157509;-1.157660;-1.157526
-1.157515;-1.152290;-1.152033;-1.152097;-1.151967
-1.151910;-1.146934;-1.146739;-1.146754;-1.146610
-1.146441;-1.141480;-1.141274;-1.141229;-1.141145
-1.140990;-1.135889;-1.135639;-1.135579;-1.135448
-1.135333;-1.130159;-1.129944;-1.129926;-1.129754
-1.129639;-1.124440;-1.124239;-1.124191;-1.124034
-1.123843;-1.118853;-1.118709;-1.118674;-1.118467
-1.118187;-1.113114;-1.113044;-1.113026;-1.112800
-1.112555;-1.107212;-1.107184;-1.107197;-1.106970
-1.106762;-1.101251;-1.101253;-1.101325;-1.101135
-1.100858;-1.095279;-1.095358;-1.095446;-1.095271
-1.094952;-1.089470;-1.089597;-1.089664;-1.089529
-1.089123;-1.083546;-1.083710;-1.083777;-1.083703
-1.083355;-1.077464;-1.077653;-1.077738;-1.077708
-1.077415;-1.071337;-1.071528;-1.071552;-1.071584
-1.071335;-1.065199;-1.065384;-1.065376;-1.065453
-1.065249;-1.059245;-1.059396;-1.059326;-1.059475
-1.059155;-1.053171;-1.053271;-1.053160;-1.053351
-1.053113;-1.046917;-1.046952;-1.046872;-1.047018
-1.046890;-1.040657;-1.040597;-1.040493;-1.040676
-1.040546;-1.034331;-1.034266;-1.034161;-1.034311
-1.034151;-1.028190;-1.028030;-1.027895;-1.028067
-1.027818;-1.021899;-1.021699;-1.021540;-1.021750
-1.021574;-1.015421;-1.015190;-1.015089;-1.015273
-1.015065;-1.008861;-1.008643;-1.008495;-1.008732
-1.008478;-1.002299;-1.002063;-1.001892;-1.002164
-1.001873;-0.995879;-0.995616;-0.995473;-0.995793
-0.995265;-0.989345;-0.989099;-0.988954;-0.989308
-0.988849;-0.982571;-0.982347;-0.982264;-0.982634
-0.982183;-0.975817;-0.975642;-0.975528;-0.975920
-0.975449;-0.969005;-0.968902;-0.968741;-0.969192
-0.968709;-0.962375;-0.962310;-0.962174;-0.962578
-0.962021;-0.955652;-0.955626;-0.955528;-0.955884
-0.955478;-0.948752;-0.948752;-0.948659;-0.948958
-0.948694;-0.941824;-0.941857;-0.941718;-0.942014
-0.941813;-0.934882;-0.934922;-0.934769;-0.935028
-0.934862;-0.928171;-0.928134;-0.927974;-0.928196
-0.927997;-0.921317;-0.921245;-0.921098;-0.921305
-0.921198;-0.914263;-0.914123;-0.914007;-0.914162
-0.914197;-0.907227;-0.907068;-0.906897;-0.907013
-0.907093;-0.900112;-0.899858;-0.899783;-0.899870
-0.899904;-0.893159;-0.892874;-0.892841;-0.892884
-0.892828;-0.886099;-0.885754;-0.885788;-0.885866
-0.885828;-0.878810;-0.878469;-0.878581;-0.878541
-0.878551;-0.871496;-0.871174;-0.871325;-0.871220
-0.871240;-0.864187;-0.863839;-0.863992;-0.863883
-0.863882;-0.857075;-0.856668;-0.856895;-0.856749
-0.856638;-0.849807;-0.849408;-0.849712;-0.849497
-0.849510;-0.842381;-0.842010;-0.842276;-0.842040
-0.842140;-0.834916;-0.834562;-0.834802;-0.834582
-0.834700;-0.827425;-0.827135;-0.827317;-0.827098
-0.827228;-0.820084;-0.819886;-0.819976;-0.819815
-0.819834;-0.812660;-0.812497;-0.812595;-0.812418
-0.812515;-0.805068;-0.805063;-0.805011;-0.804869
-0.804998;-0.797416;-0.797473;-0.797379;-0.797266
-0.797399;-0.789814;-0.789901;-0.789729;-0.789685
-0.789769;-0.782388;-0.782499;-0.782208;-0.782241
-0.782207;-0.774821;-0.774963;-0.774642;-0.774735
-0.774736;-0.767146;-0.767279;-0.766886;-0.767009
-0.767053;-0.759379;-0.759531;-0.759110;-0.759289
-0.759256;-0.751668;-0.751731;-0.751305;-0.751537
-0.751457;-0.744014;-0.744082;-0.743655;-0.743898
-0.743700;-0.736324;-0.736363;-0.735911;-0.736191
-0.736098;-0.728418;-0.728484;-0.728016;-0.728266
-0.728254;-0.720394;-0.720493;-0.720097;-0.720321
-0.720321;-0.712429;-0.712537;-0.712137;-0.712355
-0.712371;-0.704625;-0.704718;-0.704391;-0.704572
-0.704465;-0.696743;-0.696852;-0.696589;-0.696741
-0.696702;-0.688685;-0.688834;-0.688598;-0.688680
-0.688738;-0.680636;-0.680757;-0.680614;-0.680679
-0.680737;-0.672621;-0.672734;-0.672601;-0.672610
-0.672593;-0.664756;-0.664855;-0.664767;-0.664778
-0.664667;-0.656831;-0.656919;-0.656825;-0.656900
-0.656812;-0.648725;-0.648755;-0.648701;-0.648797
-0.648718;-0.640575;-0.640599;-0.640563;-0.640657
-0.640551;-0.632468;-0.632377;-0.632373;-0.632411
-0.632308;-0.624475;-0.624408;-0.624356;-0.624443
-0.624186;-0.616394;-0.616289;-0.616235;-0.616313
-0.616112;-0.608072;-0.607958;-0.607916;-0.608004
-0.607911;-0.599778;-0.599664;-0.599607;-0.599663
-0.599653;-0.591413;-0.591344;-0.591234;-0.591277
-0.591234;-0.583246;-0.583228;-0.583060;-0.583130
-0.583000;-0.574929;-0.574999;-0.574777;-0.574853
-0.574874;-0.566491;-0.566584;-0.566361;-0.566438
-0.566499;-0.558033;-0.558124;-0.557908;-0.557988
-0.558035;-0.549532;-0.549701;-0.549470;-0.549533
-0.549570;-0.541259;-0.541435;-0.541193;-0.541332
-0.541203;-0.532852;-0.533066;-0.532851;-0.533003
-0.532905;-0.524349;-0.524522;-0.524393;-0.524549
-0.524477;-0.515776;-0.515985;-0.515844;-0.516025
-0.515904;-0.507263;-0.507441;-0.507326;-0.507486
-0.507313;-0.498934;-0.499101;-0.498983;-0.499189
-0.498867;-0.490494;-0.490613;-0.490543;-0.490773
-0.490482;-0.481946;-0.481998;-0.481992;-0.482231
-0.481949;-0.473394;-0.473347;-0.473336;-0.473564
-0.473284;-0.464816;-0.464673;-0.464683;-0.464895
-0.464633;-0.456445;-0.456204;-0.456272;-0.456425
-0.456040;-0.447909;-0.447648;-0.447748;-0.447837
-0.447593;-0.439223;-0.438899;-0.439070;-0.439111
-0.438956;-0.430471;-0.430173;-0.430355;-0.430297
-0.430273;-0.421773;-0.421431;-0.421661;-0.421555
-0.421540;-0.413229;-0.412905;-0.413120;-0.412943
-0.412905;-0.404561;-0.404328;-0.404571;-0.404297
-0.404453;-0.395732;-0.395514;-0.395783;-0.395477
-0.395716;-0.386921;-0.386695;-0.387001;-0.386593
-0.386951;-0.378095;-0.377896;-0.378166;-0.377806
-0.378169;-0.369507;-0.369326;-0.369548;-0.369157
-0.369437;-0.360832;-0.360684;-0.360900;-0.360513
-0.360863;-0.351963;-0.351857;-0.351987;-0.351655
-0.352008;-0.343058;-0.342970;-0.343115;-0.342799
-0.343150;-0.334177;-0.334128;-0.334266;-0.334018
-0.334218;-0.325485;-0.325496;-0.325572;-0.325347
-0.325392;-0.316674;-0.316759;-0.316862;-0.316684
-0.316737;-0.307709;-0.307831;-0.307953;-0.307775
-0.307770;-0.298723;-0.298891;-0.299023;-0.298810
-0.298861;-0.289779;-0.289940;-0.290084;-0.289937
-0.289845;-0.281032;-0.281214;-0.281385;-0.281192
-0.281007;-0.272218;-0.272355;-0.272601;-0.272421
-0.272303;-0.263253;-0.263337;-0.263568;-0.263386
-0.263344;-0.254289;-0.254339;-0.254595;-0.254432
-0.254364;-0.245335;-0.245281;-0.245544;-0.245411
-0.245324;-0.236591;-0.236521;-0.236756;-0.236589
-0.236474;-0.227749;-0.227588;-0.227824;-0.227741
-0.227662;-0.218726;-0.218580;-0.218729;-0.218621
-0.218673;-0.209705;-0.209500;-0.209610;-0.209558
-0.209665;-0.200694;-0.200475;-0.200474;-0.200448
-0.200545;-0.191872;-0.191712;-0.191652;-0.191593
-0.191636;-0.182973;-0.182810;-0.182649;-0.182675
-0.182779;-0.173883;-0.173782;-0.173517;-0.173569
-0.173768;-0.164775;-0.164706;-0.164399;-0.164518
-0.164725;-0.155673;-0.155654;-0.155261;-0.155425
-0.155553;-0.146773;-0.146836;-0.146445;-0.146676
-0.146621;-0.137771;-0.137913;-0.137458;-0.137730
-0.137717;-0.128665;-0.128827;-0.128422;-0.128707
-0.128678;-0.119541;-0.119722;-0.119342;-0.119673
-0.119563;-0.110403;-0.110656;-0.110241;-0.110531
-0.110401;-0.101501;-0.101761;-0.101465;-0.101726
-0.101388;-0.092549;-0.092833;-0.092525;-0.092745
-0.092471;-0.083390;-0.083724;-0.083523;-0.083630
-0.083439;-0.074276;-0.074537;-0.074399;-0.074486
-0.074323;-0.065181;-0.065470;-0.065367;-0.065348
-0.065192;-0.056236;-0.056525;-0.056506;-0.056452
-0.056174;-0.047308;-0.047550;-0.047550;-0.047394
-0.047317;-0.038211;-0.038401;-0.038502;-0.038337
-0.038337;-0.029120;-0.029240;-0.029335;-0.029132
-0.029247;-0.020061;-0.020083;-0.020250;-0.019999
-0.020211;-0.011199;-0.011114;-0.011313;-0.011071
-0.011221;-0.002220;-0.002091;-0.002290;-0.002003
-0.002397;0.006911;0.007161;0.006895;0.007111
0.006679;0.016075;0.016383;0.016148;0.016342
0.015904;0.025221;0.025578;0.025321;0.025468
0.025088;0.034171;0.034574;0.034364;0.034508
0.034235;0.043195;0.043542;0.043362;0.043471
0.043173;0.052391;0.052718;0.052575;0.052636
0.052342;0.061581;0.061836;0.061778;0.061822
0.061611;0.070735;0.070928;0.070875;0.070881
0.070804;0.079634;0.079809;0.079856;0.079807
0.079927;0.088615;0.088688;0.088753;0.088770
0.088810;0.097769;0.097779;0.097926;0.097834
0.097954;0.106864;0.106863;0.107000;0.106989
0.107130;0.116016;0.115993;0.116081;0.116063
0.116295;0.124898;0.124881;0.125027;0.125024
0.125341;0.133823;0.133854;0.133908;0.133983
0.134165;0.142916;0.142986;0.143081;0.143127
0.143228;0.152062;0.152109;0.152171;0.152292
0.152360;0.161172;0.161304;0.161279;0.161421
0.161432;0.169989;0.170176;0.170165;0.170370
0.170380;0.178964;0.179188;0.179092;0.179212
0.179156;0.188005;0.188327;0.188211;0.188333
0.188187;0.197109;0.197402;0.197241;0.197327
0.197167;0.206144;0.206530;0.206349;0.206350
0.206246;0.214978;0.215322;0.215117;0.215167
0.215158;0.223916;0.224221;0.224050;0.223950
0.223908;0.232937;0.233181;0.233084;0.232946
0.232954;0.241994;0.242178;0.242095;0.241899
0.241947;0.250996;0.251124;0.251174;0.250921
0.250988;0.259749;0.259825;0.259913;0.259634
0.259823;0.268617;0.268707;0.268794;0.268487
0.268595;0.277590;0.277603;0.277747;0.277462
0.277469;0.286615;0.286593;0.286701;0.286411
0.286427;0.295506;0.295509;0.295681;0.295435
0.295422;0.304258;0.304238;0.304332;0.304195
0.304213;0.313027;0.313077;0.313168;0.313029
0.312939;0.321908;0.321962;0.322003;0.321960
0.321816;0.330865;0.330952;0.330918;0.330895
0.330743;0.339682;0.339831;0.339824;0.339873
0.339686;0.348328;0.348504;0.348415;0.348551
0.348426;0.357032;0.357250;0.357206;0.357319
0.357081;0.365895;0.366068;0.366008;0.366148
0.365840;0.374764;0.374981;0.374916;0.375024
0.374697;0.383558;0.383772;0.383745;0.383873
0.383545;0.392202;0.392375;0.392371;0.392437
0.392239;0.400838;0.400985;0.401024;0.401120
0.400850;0.409679;0.409732;0.409780;0.409855
0.409575;0.418458;0.418489;0.418596;0.418632
0.418425;0.427150;0.427155;0.427306;0.427366
0.427201;0.435680;0.435646;0.435864;0.435822
0.435928;0.444157;0.444144;0.444413;0.444357
0.444479;0.452894;0.452824;0.453091;0.452974
0.453119;0.461531;0.461485;0.461811;0.461681
0.461870;0.470165;0.470120;0.470400;0.470289
0.470554;0.478605;0.478559;0.478851;0.478719
0.479132;0.487064;0.486979;0.487260;0.487176
0.487508;0.495703;0.495702;0.495900;0.495775
0.496058;0.504267;0.504296;0.504472;0.504391
0.504622;0.512888;0.512935;0.513011;0.512962
0.513117;0.521183;0.521351;0.521361;0.521337
0.521563;0.529546;0.529741;0.529720;0.529687
0.529797;0.538120;0.538383;0.538241;0.538148
0.538210;0.546536;0.546874;0.546694;0.546646
0.546620;0.555029;0.555407;0.555195;0.555086
0.555096;0.563214;0.563585;0.563402;0.563332
0.563396;0.571482;0.571810;0.571651;0.571584
0.571550;0.579810;0.580165;0.580046;0.580000
0.579927;0.588163;0.588433;0.588356;0.588357
0.588264;0.596499;0.596775;0.596720;0.596733
0.596651;0.604528;0.604737;0.604779;0.604817
0.604868;0.612732;0.612836;0.612849;0.612935
0.612998;0.620917;0.621091;0.621161;0.621227
0.621262;0.629206;0.629270;0.629323;0.629404
0.629498;0.637429;0.637543;0.637549;0.637596
0.637771;0.645374;0.645518;0.645487;0.645529
0.645858;0.653479;0.653608;0.653539;0.653481
0.653774;0.661582;0.661753;0.661687;0.661579
0.661904;0.669751;0.669963;0.669770;0.669656
0.669988;0.677876;0.678102;0.677903;0.677780
0.678077;0.685669;0.685878;0.685713;0.685596
0.685982;0.693594;0.693802;0.693601;0.693505
0.693753;0.701587;0.701751;0.701613;0.701551
0.701668;0.709664;0.709722;0.709592;0.709593
0.709655;0.717546;0.717605;0.717582;0.717633
0.717620;0.725304;0.725262;0.725257;0.725398
0.725454;0.733063;0.733004;0.733058;0.733205
0.733173;0.740876;0.740788;0.740937;0.741099
0.740979;0.748754;0.748688;0.748811;0.748975
0.748872;0.756463;0.756476;0.756642;0.756844
0.756668;0.764049;0.764105;0.764216;0.764412
0.764339;0.771646;0.771728;0.771810;0.771997
0.771875;0.779355;0.779476;0.779498;0.779679
0.779480;0.787048;0.787276;0.787239;0.787321
0.787172;0.794705;0.794873;0.794822;0.794935
0.794797;0.802177;0.802351;0.802243;0.802265
0.802317;0.809618;0.809776;0.809667;0.809680
0.809647;0.817239;0.817314;0.817205;0.817163
0.817134;0.824775;0.824875;0.824792;0.824670
0.824711;0.832275;0.832331;0.832307;0.832155
0.832199;0.839504;0.839614;0.839592;0.839421
0.839599;0.846699;0.846825;0.846874;0.846679
0.846795;0.854117;0.854324;0.854348;0.854112
0.854156;0.861433;0.861675;0.861762;0.861546
0.861580;0.868732;0.869000;0.869076;0.868911
0.868927;0.875857;0.876158;0.876186;0.876065
0.876147;0.882939;0.883230;0.883305;0.883218
0.883160;0.890185;0.890511;0.890538;0.890453
0.890399;0.897394;0.897709;0.897706;0.897667
0.897627;0.904646;0.904870;0.904809;0.904808
0.904838;0.911523;0.911748;0.911729;0.911723
0.911932;0.918524;0.918683;0.918657;0.918601
0.918781;0.925704;0.925786;0.925760;0.925618
0.925865;0.932691;0.932745;0.932763;0.932602
0.932896;0.939755;0.939761;0.939734;0.939567
0.939924;0.946469;0.946512;0.946461;0.946292
0.946757;0.953292;0.953259;0.953193;0.952988
0.953411;0.960165;0.960144;0.960075;0.959847
0.960191;0.966996;0.966958;0.966910;0.966690
0.966991;0.973771;0.973779;0.973732;0.973511
0.973725;0.980223;0.980310;0.980253;0.980083
0.980324;0.986838;0.986873;0.986836;0.986633
0.986742;0.993398;0.993556;0.993558;0.993361
0.993377;0.999984;1.000164;1.000152;0.999930
0.999960;1.006528;1.006742;1.006786;1.006545
1.006626;1.012797;1.013025;1.013106;1.012909
1.013068;1.019195;1.019396;1.019480;1.019288
1.019399;1.025609;1.025791;1.025957;1.025734
1.025858;1.032090;1.032244;1.032369;1.032126
1.032370;1.038488;1.038632;1.038792;1.038544
1.038837;1.044723;1.044731;1.044921;1.044698
1.045125;1.050975;1.050948;1.051129;1.050861
1.051266;1.057318;1.057198;1.057388;1.057107
1.057466;1.063612;1.063491;1.063615;1.063398
1.063721;1.069803;1.069666;1.069827;1.069641
1.069893;1.075790;1.075585;1.075792;1.075588
1.075896;1.081736;1.081568;1.081793;1.081560
1.081773;1.087716;1.087633;1.087792;1.087625
1.087797;1.093757;1.093704;1.093838;1.093650
1.093789;1.099665;1.099657;1.099812;1.099641
1.099755;1.105338;1.105437;1.105554;1.105362
1.105577;1.111037;1.111176;1.111319;1.111157
1.111295;1.116879;1.117073;1.117185;1.116984
1.117097;1.122726;1.122938;1.123002;1.122807
1.122905;1.128436;1.128650;1.128788;1.128564
1.128706;1.134021;1.134195;1.134300;1.134094
1.134285;1.139581;1.139697;1.139826;1.139649
1.139741;1.145242;1.145294;1.145442;1.145270
1.145344;1.150841;1.150880;1.151011;1.150833
1.150900;1.156403;1.156324;1.156476;1.156311
1.156371;1.161695;1.161560;1.161747;1.161603
1.161768;1.167009;1.166806;1.166998;1.166811
1.167004;1.172439;1.172180;1.172329;1.172205
1.172369;1.177727;1.177468;1.177661;1.177560
1.177611;1.183029;1.182706;1.182913;1.182767
1.182907;1.188097;1.187768;1.187948;1.187869
1.188066;1.193137;1.192822;1.193033;1.192925
1.193007;1.198305;1.198016;1.198214;1.198052
1.198137;1.203344;1.203145;1.203324;1.203208
1.203208;1.208394;1.208205;1.208403;1.208240
1.208264;1.213187;1.213040;1.213217;1.213100
1.213202;1.217992;1.217877;1.218036;1.217961
1.217912;1.222923;1.222870;1.223044;1.222860
1.222806;1.227762;1.227754;1.227877;1.227750
1.227686;1.232555;1.232575;1.232649;1.232600
1.232575;1.237092;1.237160;1.237197;1.237211
1.237270;1.241713;1.241781;1.241784;1.241781
1.241803;1.246306;1.246439;1.246421;1.246498
1.246464;1.250930;1.251047;1.250991;1.251070
1.251048;1.255491;1.255608;1.255615;1.255680
1.255653;1.259779;1.259866;1.259918;1.259997
1.260058;1.264178;1.264207;1.264228;1.264297
1.264297;1.268593;1.268582;1.268744;1.268711
1.268649;1.272982;1.272919;1.273109;1.273013
1.272974;1.277322;1.277153;1.277428;1.277312
1.277273;1.281427;1.281229;1.281575;1.281385
1.281407;1.285571;1.285312;1.285689;1.285419
1.285388;1.289711;1.289502;1.289839;1.289604
1.289496;1.293862;1.293676;1.293936;1.293678
1.293638;1.297907;1.297767;1.298046;1.297754
1.297725;1.301715;1.301690;1.301821;1.301595
1.301658;1.305578;1.305586;1.305648;1.305451
1.305500;1.309489;1.309580;1.309597;1.309375
1.309398;1.313336;1.313512;1.313394;1.313207
1.313303;1.317112;1.317325;1.317205;1.317058
1.317183;1.320684;1.320946;1.320783;1.320652
1.320837;1.324247;1.324579;1.324394;1.324302
1.324356;1.327872;1.328181;1.328008;1.327949
1.327965;1.331465;1.331751;1.331617;1.331588
1.331576;1.334988;1.335249;1.335130;1.335119
1.335073;1.338240;1.338476;1.338364;1.338429
1.338443;1.341451;1.341716;1.341628;1.341648
1.341594;1.344769;1.344924;1.344936;1.344992
1.344883;1.348010;1.348065;1.348151;1.348232
1.348084;1.351191;1.351197;1.351337;1.351402
1.351260;1.354259;1.354140;1.354415;1.354386
1.354330;1.357304;1.357089;1.357433;1.357425
1.357261;1.360524;1.360168;1.360557;1.360509
1.360335;1.363647;1.363299;1.363688;1.363682
1.363457;1.366762;1.366391;1.366782;1.366720
1.366531;1.369648;1.369307;1.369655;1.369640
1.369529;1.372547;1.372193;1.372527;1.372539
1.372362;1.375539;1.375207;1.375409;1.375486
1.375285;1.378373;1.378173;1.378291;1.378417
1.378156;1.381162;1.381001;1.381042;1.381230
1.380987;1.383666;1.383568;1.383578;1.383804
1.383653;1.386214;1.386179;1.386079;1.386331
1.386091;1.388786;1.388742;1.388668;1.388890
1.388705;1.391287;1.391262;1.391197;1.391386
1.391202;1.393809;1.393710;1.393702;1.393790
1.393619;1.396039;1.395918;1.395893;1.396015
1.395942;1.398343;1.398132;1.398152;1.398129
1.398116;1.400700;1.400430;1.400535;1.400390
1.400337;1.402994;1.402628;1.402768;1.402559
1.402549;1.405209;1.404804;1.404938;1.404721
1.404730;1.407135;1.406796;1.406958;1.406705
1.406777;1.409103;1.408821;1.408902;1.408647
1.408715;1.411086;1.410834;1.410913;1.410730
1.410764;1.413001;1.412830;1.412877;1.412715
1.412715;1.414832;1.414784;1.414765;1.414694
